	TPMIC01030	TPMIC01031	TPMIC01032	TPMIC01033	TPMIC01035	TPMIC01036	TPMIC01037	TPMIC01038	TPMIC01039	TPMIC01040	TPMIC01041	TPMIC01042	TPMIC01045	TPMIC01047	TPMIC01048	TPMIC01049	TPMIC01050	TPMIC01051	TPMIC01054	TPMIC01060	TPMIC01061	TPMIC01067	TPMIC01068	TPMIC01069	TPMIC01070	TPMIC01071	TPMIC01072	TPMIC01075	TPMIC01076	TPMIC01077	TPMIC01078	TPMIC01079	TPMIC01080	TPMIC01083	TPMIC01084	TPMIC01085	TPMIC01086	TPMIC01087	TPMIC01088	TPMIC01089	TPMIC01090	TPMIC01091	TPMIC01092	TPMIC01093	TPMIC01094	TPMIC01095	TPMIC01097	TPMIC01098	TPMIC01099	TPMIC01100	TPMIC01101	TPMIC01103	TPMIC01104	TPMIC01105	TPMIC01107	TPMIC01110	TPMIC01111	TPMIC01112	TPMIC01113	TPMIC01114	TPMIC01115	TPMIC01119	TPMIC01120	TPMIC01121	TPMIC01122	TPMIC01123	TPMIC01131	TPMIC01132	TPMIC01133	TPMIC01135	TPMIC01136	TPMIC01141	TPMIC01142	TPMIC01143	TPMIC01146	TPMIC01148	TPMIC01149	TPMIC01150	TPMIC01151	TPMIC01152	TPMIC01154	TPMIC01155	TPMIC01156	TPMIC01157	TPMIC01159	TPMIC01161	TPMIC01162	TPMIC01163	TPMIC01165	TPMIC01166	TPMIC01168	TPMIC01169	TPMIC01170	TPMIC01171	TPMIC01177	TPMIC01178	TPMIC01179	TPMIC01180	TPMIC01181	TPMIC01182	TPMIC01183	TPMIC01184	TPMIC01185	TPMIC01188	TPMIC01189	TPMIC01193	TPMIC01194	TPMIC01195	TPMIC01196	TPMIC01197	TPMIC01208	TPMIC01210	TPMIC01211	TPMIC01213	TPMIC01214	TPMIC01215	TPMIC01216	TPMIC01217	TPMIC01221	TPMIC01222	TPMIC01223	TPMIC01224	TPMIC01227	TPMIC01230	TPMIC01231	TPMIC01232	TPMIC01233	TPMIC01236	TPMIC01239	TPMIC01240	TPMIC01241	TPMIC01245	TPMIC01246	TPMIC01247	TPMIC01248	TPMIC01249	TPMIC01252	TPMIC01253	TPMIC01254	TPMIC01255	TPMIC01257	TPMIC01258	TPMIC01260	TPMIC01262	TPMIC01265	TPMIC01266	TPMIC01267	TPMIC01268	TPMIC01269	TPMIC01270	TPMIC01272	TPMIC01273	TPMIC01275	TPMIC01276	TPMIC01279	TPMIC01280	TPMIC01281	TPMIC01283	TPMIC01287	TPMIC01289	TPMIC01292	TPMIC01293	TPMIC03002	TPMIC03006	TPMIC03011	TPMIC03015	TPMIC03021	TPMIC03025	TPMIC03029	TPMIC03031	TPMIC03035	TPMIC03037	TPMIC03038	TPMIC03040	TPMIC03044	TPMIC03045	TPMIC03049	TPMIC03054	TPMIC03066	TPMIC03070	TPMIC03072	TPMIC03083	TPMIC03084	TPMIC03100	TPMIC03103	TPMIC03108	TPMIC03109	TPMIC03110	TPMIC03131
s__Clostridium_asparagiforme	0.0	0.00278	0.05071	0.00568	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.0	0.08272	0.00079	0.0	0.0	0.0	0.02883	0.01987	0.0	0.0	0.02529	0.0	0.0	0.0	0.0	0.01709	0.0	0.0	0.0	0.00264	0.40123	0.0451	0.0	0.0	0.0	0.00192	0.00406	0.0	0.0	0.0	0.0	0.00449	0.04062	0.00138	0.00125	0.0	0.00149	0.0	0.0083	0.0	0.02722	0.0002	0.0	0.00044	0.0086	0.0	0.0	0.0	0.0	0.0333	0.00115	0.11202	0.0	0.00146	0.00859	0.00055	0.0	0.0	0.00177	0.0	0.00196	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.00437	0.12212	0.0	0.0	0.00822	0.0	0.00092	0.0	0.00284	0.0	0.0	0.00094	0.0	0.01131	0.0	0.00318	0.0	0.0	0.00218	0.00999	0.0016	0.0	0.0	0.00789	0.0	0.0	0.0	0.0	0.0	0.02817	0.0	0.0	0.0	0.03074	0.0	0.00129	0.0	0.0	0.0098	0.00933	0.0	0.0	0.00085	0.07492	0.0	0.0	0.0	0.0	0.0	0.0	0.01663	0.0	0.0	0.0	0.0	0.00414	0.01003	0.00987	0.0	0.00294	0.0	0.0	0.04511	0.00143	0.0	0.01603	0.0	0.0	0.03336	0.0	0.24535	0.00242	0.0	0.00224	0.00184	0.0	0.0	0.00439	0.0	0.0	0.01856	0.0	0.0	0.0	0.14021	0.0	0.0	0.00439	0.0	0.00169	0.00609	0.0	0.0	0.0	0.0	0.08851	0.01344	0.0	0.01384	0.0	0.0	0.04137	0.0	0.0	0.01481	0.0	0.0	0.0	0.00178	0.06483
s__Clostridium_bolteae	0.0	0.0	0.06598	0.00338	0.02386	0.0	0.16631	0.00649	0.01181	0.01477	0.01046	0.00299	0.1485	0.00058	0.22667	0.0	0.0	0.0061	0.0165	0.03071	0.00627	0.01233	0.01403	0.01417	0.00352	0.68296	0.23659	0.03523	0.00698	0.14677	0.00821	0.01375	0.02203	0.002	0.17204	0.08075	0.01283	0.01406	0.02029	0.0	0.0	0.0	0.02513	0.07648	0.00033	0.003	0.00117	0.0115	0.00141	0.00071	0.0009	0.10203	0.0	0.00147	0.00765	0.01093	0.02523	0.12819	0.0832	0.0	0.00677	0.03241	0.0385	0.0	0.0197	0.01042	0.00391	0.0	0.0	0.00359	1.29402	0.03858	0.0	0.00116	0.1394	0.0	0.0	0.0	0.00928	0.01004	0.06265	0.00223	0.00761	0.06004	0.12976	0.00491	0.0	0.0327	0.00059	0.00357	0.01108	0.00139	0.02479	0.00287	0.0	0.16541	0.2206	0.00422	0.00726	0.00141	0.00029	0.11634	0.00618	0.0	0.0	0.03799	0.0	0.00507	0.0	0.0	0.0	0.96323	0.03033	0.00172	0.0	0.01443	0.0058	0.00621	0.01221	0.01438	0.0	0.0	0.24347	0.00719	0.0	0.0	0.0	0.0	0.00596	0.00561	0.00444	0.08987	0.0	0.01359	0.0	0.01285	0.01518	0.0	0.0	0.04364	0.01405	0.03358	0.21349	0.01814	0.16026	0.00019	0.0208	0.0025	0.01209	0.06341	0.0	0.00733	0.0	0.00025	0.03382	0.01752	0.0143	0.03171	0.04701	0.01216	0.0	0.0	0.07255	0.02101	0.04893	0.1143	0.03739	0.00063	0.0	0.00265	0.01993	0.0	0.25667	0.01376	0.21858	0.00777	0.00218	0.0	0.00667	0.02661	0.01678	0.0	0.00501	0.00677	0.0	0.0	0.0188	0.0	0.04628
s__Clostridium_citroniae	0.0	0.00245	0.04505	0.00377	0.01254	0.00844	0.03839	0.001	0.01808	0.01004	0.01521	0.00101	0.00992	0.00744	0.03908	0.0	0.0	0.00586	0.0149	0.0	0.01988	0.02085	0.00126	0.0	0.0	0.01693	0.00244	0.0	0.0	0.0	0.00182	0.01306	0.0	0.02037	0.03103	0.07686	0.01993	0.0	0.01251	0.0	0.0	0.0	0.03139	0.00046	0.0117	0.0	0.0	0.00573	0.0047	0.0	0.01098	0.00031	0.0	0.0	0.01342	0.00246	0.0083	0.0	0.05198	0.0	0.03546	0.00301	0.05126	0.0	0.0	0.00284	0.00323	0.0	0.00281	0.00862	0.06057	0.0054	0.0	0.0	0.00268	0.0	0.0	0.00487	0.0	0.00183	0.01112	0.0	0.00561	0.00966	0.02561	0.00097	0.0	0.00464	0.0	0.0	0.00329	0.0	0.01714	0.0	0.00017	0.02136	0.01196	0.00377	0.07787	0.00474	0.00696	0.00856	0.00348	0.0	0.0	0.03102	0.0	0.00451	0.01937	0.0	0.0	0.0024	0.0118	0.00315	0.0	0.02434	0.0	0.00965	0.03267	0.0	0.00159	0.0	0.01491	0.00018	0.0	0.00185	0.0	0.0	0.00854	0.00012	0.0	0.00698	0.0	0.0039	0.0097	0.02242	0.00828	0.0	0.00434	0.12135	0.00254	0.05837	0.19788	0.0	0.09019	0.0	0.00924	0.03232	0.0	0.0	0.00565	0.0	0.0	0.0	0.00538	0.00104	0.02208	0.02915	0.0	0.00549	0.04884	0.0	0.00493	0.02632	0.00796	0.09078	0.02457	0.0	0.01142	0.0	0.0	0.0	0.0	0.0	0.03011	0.01329	0.0	0.0042	0.00806	0.00333	0.01189	0.0	0.0	0.017	0.0021	0.0	0.0	0.00239	0.00603
s__Clostridium_clostridioforme	0.0	0.0	0.0	0.0	0.0	0.0	0.03926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01063	0.0	0.0	0.0	0.00392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00505	0.0	0.0	0.0	0.02292	0.02767	0.01008	0.0	0.01064	0.0	0.0	0.0	0.0	0.00502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47382	0.0	0.31993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20124	0.0	0.0	0.01319	0.11014	0.01678	0.0	0.16264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00367	0.05099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02758	0.0	0.0	0.0	0.0009	0.0	0.0	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.01953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03949	0.01398	0.0	0.04011	0.0	0.0	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_hylemonae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_lavalense	0.0	0.0	0.02176	0.00084	0.01661	0.0	0.1052	0.0	0.00275	0.00091	0.00118	0.0	0.21649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03791	0.0	0.03146	0.00436	0.05542	0.00855	0.0	0.0	0.0	0.0333	0.0	0.0	0.0	0.00718	0.0	0.0	0.0	0.02495	0.00161	0.0	0.0	0.0	0.01309	0.0	0.00032	0.01109	0.0151	0.0	0.0	0.00255	0.03163	0.00262	0.0	0.00316	0.00192	0.0	0.0117	0.00194	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.07324	0.00203	4.29539	0.0	0.00445	0.0	0.0	0.00589	0.00665	0.0	0.00145	0.0	0.00063	0.00193	0.03285	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00349	0.0	0.0	0.03505	0.0	0.03458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00353	0.0	0.0	0.00062	0.0	0.0	0.0044	0.0	0.00193	0.00569	0.0	0.25418	0.0	0.00445	0.19127	0.0	0.00387	0.0	0.03354	0.00776	0.0	0.00399	0.0	0.0	0.0	0.0	0.0	0.0	0.00181	0.0	0.0	0.01012	0.09281	0.0	0.04916	0.0123	0.0	0.0	0.01047	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.00625	0.0	0.0	0.0	0.00839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016
s__Clostridium_saccharolyticum	0.0	0.0	0.10517	0.0	0.0	0.0	0.0757	0.0	0.0	0.0	0.00373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11877	0.00911	0.00796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08452	0.0	0.0	0.0	0.02476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.0	0.00446	0.0	0.0	0.0	0.0	0.0	0.07154	0.0	0.0	0.08713	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23922	0.0	0.0	0.0	0.00473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22079	0.0	0.0	0.0	0.01358	0.008	0.0	0.0	0.0	0.02262	0.0	0.0	0.0	0.00189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01723	0.0	0.0	0.0	0.0	0.00138	0.0	0.0	0.0	0.0
s__Clostridium_scindens	0.0	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00217	0.0	0.00124	0.0	0.0	0.00895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06303	0.0	0.00698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_symbiosum	0.0	0.0	0.0	0.01038	0.00208	0.00437	0.04671	0.0	0.0	0.00354	0.00977	0.0	0.01638	0.01082	0.55253	0.0	0.0	0.00556	0.00047	0.0	0.02852	0.0193	0.0	0.0019	0.0	0.20116	0.04361	0.0	0.0	0.11201	0.0073	0.02703	0.0	0.00539	0.00212	0.00466	0.02462	0.0	0.00543	0.0	0.00127	0.0	0.01554	0.0	0.0	0.0	0.0	0.14084	0.02582	0.02443	0.0	0.0	0.0	0.0	0.00781	0.0	0.0	0.0	0.0	0.0	0.15452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08736	0.01458	0.0	0.0	0.03038	0.0	0.0	0.00316	0.0	0.00587	0.01291	0.0	0.0	0.00731	0.0	0.00188	0.0	0.0	0.0	0.0	0.0	0.0	0.01462	0.0	0.044	0.06296	0.03689	0.0	0.08201	0.0	0.0434	0.0	0.00673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04995	0.0	0.0	0.0	0.0	0.0	0.19471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00866	0.0	0.0	0.0	0.0	0.0	0.08831	0.00733	0.0	0.0	0.0	0.18586	0.0	0.00147	0.05166	0.11103	0.00312	0.0	0.0	0.00823	0.0	0.0	0.0	0.0	0.0	0.0	0.00208	0.0	0.0	0.0	0.01154	0.0	0.0	0.0	0.00352	0.02839	0.03158	0.0	0.0	0.0	0.03611	0.0	0.12152	0.0	0.0	0.0	0.26708	0.45657	0.03482	0.00906	0.0029	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.03064	0.0	0.0
s__Lachnoclostridium_sp_An131	0.0	0.0	0.0	0.01051	0.0	0.0	0.0	0.00369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnoclostridium_sp_An138	0.0	0.0	0.0	0.0	0.0	0.00438	0.0	0.00223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnoclostridium_sp_An14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnoclostridium_sp_An298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnospira_pectinoschiza	0.00881	1.4897	0.00834	0.00962	2.71679	0.07009	3.75653	0.92442	0.90114	3.26291	0.02291	0.04765	0.014	0.01032	21.89409	0.07894	2.50864	0.01981	0.01822	11.72527	0.03839	0.02365	0.04113	0.00972	0.0134	0.02277	0.0938	0.08576	1.60675	0.01403	0.0086	0.01263	0.02386	0.02727	0.00746	0.02943	1.7791	5.02429	11.13634	1.23339	0.2047	2.53795	0.11392	0.07385	0.37868	0.00295	0.01186	0.05505	0.01833	0.01124	0.14932	5.22427	1.63809	5.89904	1.24222	0.00981	3.31373	3.01992	0.03886	3.28825	0.02086	0.04888	0.01606	1.90038	2.64087	0.01464	0.9114	1.94147	2.83527	0.01831	0.1345	0.02347	0.00553	2.32696	0.07851	12.95848	0.96439	1.71093	0.02586	3.34259	0.01399	1.97988	1.64787	0.00736	0.04157	0.83542	0.01347	0.03679	0.06703	7.50219	0.04298	1.2351	0.02575	1.36603	0.06468	4.7089	0.02458	0.03641	7.42853	0.0942	0.05553	0.29467	0.04263	0.01816	3.56319	0.0	0.00511	2.18777	0.35035	2.6046	0.00854	0.00291	0.01193	0.01462	0.00991	0.40594	0.01126	0.00586	0.0	2.67966	0.5732	0.00725	0.00808	4.40868	0.01176	0.00833	0.12012	0.00624	3.50852	1.09041	0.01506	0.00835	0.23109	0.00581	0.00123	0.00363	2.71583	0.00962	0.72741	0.01791	0.04846	0.57813	0.00436	0.45218	0.00409	0.48214	2.07891	0.72908	0.01206	0.01138	0.00682	0.7269	0.80086	2.74768	4.74148	0.01811	0.0	0.16543	0.0	1.57567	0.0	1.38922	0.01056	0.00248	0.02383	2.28808	0.02301	4.26758	0.20335	2.72706	0.10125	0.23407	0.0155	6.59486	0.08441	0.04584	0.04974	0.0	0.02737	6.28321	0.05949	0.48494	0.33924	0.07913	3.24588	0.01288	0.0	0.0	10.56719
s__Mediterraneibacter_sp_KCTC_15684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
